"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 47.90","39","274","Central Woodside","3","2","4","28","","$11,550,000","02/13/2017","241,105","ML81638732","072-211-670","Woodside","2,483.87","","","4,650","Active","970 Mountain Home Road","1978","94062","R1003A"
"$ 253.46","18","291","El Camino to Alameda","7","2","6","7","","$10,980,000","03/06/2017","43,320","ML81641163","070-050-090","Atherton","1,593.61","","","6,890","Active","151 Almendral Avenue","1999","94027","R1001A"
"$ 22.62","12","1","Morgan Hill / Gilroy / San Martin","6","0","5","218","","$10,889,888","01/10/2017","481,338","ML81635227","728-24-011","Morgan Hill","1,453.92","","","7,490","Active","2215 Liberata Drive","2005","95037","AW"
"$ 269.49","11","291","El Camino to Alameda","8","3","7","14","","$10,800,000","02/27/2017","40,075","ML81640246","059-302-070","Atherton","893.15","","","12,092","Active","65 Selby Lane","2006","94027","R1001A"
"$ 593.69","81","237","Old Palo Alto","3","0","6","9","","$10,998,000","02/08/2017","17,686","ML81638199","124-13-016","Palo Alto","2,776.31","02/16/2017","$10,500,000","3,782","Sold","2020 Waverley Street","1936","94301","R1929"
"$ 358.34","5","230","Palo Alto Hills","9","2","7","40","","$9,988,000","02/01/2017","27,873","ML81637464","182-43-022","Palo Alto","1,053.81","","","9,478","Active","3120 Alexis Drive","2012","94304","PC"
"$ 429.38","100","241","Professorville","4","1","6","18","","$9,890,000","02/23/2017","23,033","ML81639847","120-08-048","Palo Alto","2,341.94","","","4,223","Active","1492 Webster Street","1917","94301","R1"
"$ 134.07","0","221","Los Altos Hills","6","2","6","28","","$9,500,000","02/13/2017","70,860","ML81638806","175-43-051","Los Altos Hills","1,334.27","","","7,120","Active","12825 Deer Creek Lane","2017","94022","R1"
"$ 72.12","7","17","Saratoga","5","2","5","49","","$9,488,000","01/23/2017","131,551","ML81636440","510-27-004","Los Gatos","824.54","","","11,507","Active","16040 Overlook Drive","2010","95030","HS-D1"
"$ 85.97","25","221","Los Altos Hills","6","1","5","0","","$10,500,000","01/16/2017","105,850","ML81635740","175-03-048","Los Altos Hills","1,308.41","01/16/2017","$9,100,000","6,955","Sold","14850 Manuella Road","1992","94022","R1"
"$ 204.55","107","303","Central Menlo","3","1","7","18","","$9,000,000","02/23/2017","44,000","ML81639963","071-370-460","Menlo Park","1,520.27","","","5,920","Active","10 Maywood Lane","1910","94025","R10010"
"$ 103.30","102","291","El Camino to Alameda","6","1","7","31","","$8,999,500","02/10/2017","87,120","ML81638504","059-330-130","Atherton","818.14","","","11,000","Active","120 Selby Lane","1915","94027","R1001A"
"$ 326.13","30","448","Homeplace","6","1","5","0","","$8,795,000","03/13/2017","26,968","ML81642083","028-271-030","Hillsborough","1,189.32","","","7,395","Active","25 Aster Avenue","1987","94010","R10000"
"$ 8.46","13","273","Skyline Area","7","1","6","28","","$8,788,000","02/13/2017","1,038,340","ML81638715","078-300-010","Woodside","896.73","","","9,800","Active","17900 Skyline Boulevard","2004","94062","RM0000"
"$ 153.34","17","221","Los Altos Hills","7","0","6","18","","$8,750,000","02/23/2017","57,063","ML81639855","182-11-063","Los Altos Hills","1,264.09","","","6,922","Active","27466 Sunrise Farm Road","2000","94022","R1"
"$ 74.72","30","274","Central Woodside","3","1","4","322","","$8,695,000","03/06/2017","116,366","ML81641162","072-221-490","Woodside","1,517.45","","","5,730","Active","618 Manzanita Way","1987","94062","RR0000"
"$ 609.37","102","237","Old Palo Alto","2","2","5","4","","$7,998,000","03/09/2017","13,125","ML81641634","124-07-025","Palo Alto","2,259.32","","","3,540","Active","1550 Waverley Street","1915","94301","R1B1"
"$ 873.77","7","239","Crescent Park","4","1","4","5","","$7,995,000","03/08/2017","9,150","ML81641594","003-22-017","Palo Alto","2,187.41","","","3,655","Active","1357 Pitman Avenue","2010","94301","R1"
"$ 55.07","43","263","Central Portola Valley","7","1","5","14","140","$7,988,000","02/27/2017","145,055","ML81640229","077-042-020","Portola Valley","985.69","","","8,104","Active","237 Mapache Drive","1974","94028","R1002A"
"$ 560.61","12","303","Central Menlo","4","2","5","42","","$7,950,000","01/30/2017","14,181","ML81637133","071-382-290","Menlo Park","1,445.45","","","5,500","Active","375 Santa Rita Avenue","2005","94025","R10010"
"$ 464.14","79","239","Crescent Park","4","0","5","52","","$7,688,000","01/06/2017","16,564","ML81634854","003-11-024","Palo Alto","1,577.03","","","4,875","Canceled","1465 Edgewood Drive","1938","94301","R1929"
"$ 98.98","11","221","Los Altos Hills","8","1","8","4","","$7,588,000","03/09/2017","76,665","ML81641672","336-16-054","Los Altos Hills","1,084.00","","","7,000","Active","24388 Amigos Court","2006","94024","R1E20"
"$ 499.87","91","239","Crescent Park","7","1","7","32","","$7,498,000","02/09/2017","15,000","ML81638329","003-09-014","Palo Alto","1,499.60","","","5,000","Active","1531 University Avenue","1926","94301","R1929"
"$ 288.74","0","442","Hillsborough Park Etc.","4","1","5","65","","$7,295,000","01/07/2017","25,265","ML81635000","031-242-070","Hillsborough","1,279.82","","","5,700","Active","1005 Black Mountain Road","2017","94010","R10025"
"$ 110.52","1","221","Los Altos Hills","5","1","5","14","","$6,998,000","01/19/2017","63,339","ML81636062","175-46-023","Los Altos Hills","1,209.19","02/01/2017","$7,000,000","5,789","Sold","13075 S Alta Lane","2016","94022","RA"
"$ 102.33","11","17","Saratoga","5","1","5","0","","$6,998,000","02/14/2017","68,389","ML81638837","410-39-017","Saratoga","1,281.68","02/14/2017","","5,460","Pending","15288 Quito Road","2006","95070","R140"
"$ 229.40","80","442","Hillsborough Park Etc.","5","1","5","34","","$6,995,000","01/27/2017","30,492","ML81636963","031-140-190","Hillsborough","1,448.24","","","4,830","Withdrawn","820 Lombardi Lane","1937","94010","R1"
"$ 51.14","20","274","Central Woodside","3","1","4","7","","$6,995,000","03/06/2017","136,778","ML81641159","075-292-180","Woodside","1,547.57","","","4,520","Active","100 Phillip Road","1997","94062","R10000"
"$ 789.60","80","239","Crescent Park","3","1","5","10","","$6,988,000","02/06/2017","8,850","ML81637959","003-22-034","Palo Alto","2,016.16","02/15/2017","","3,466","Pending","1304 Pitman Avenue","1937","94301","R1"
"$ 253.10","25","446","Carolands Etc.","6","1","5","39","","$6,980,000","02/02/2017","27,578","ML81637518","030-067-010","Hillsborough","1,144.26","","","6,100","Active","492 Pullman Road","1992","94010","R10000"
"$ 122.38","37","221","Los Altos Hills","6","0","7","33","","$6,930,000","02/08/2017","56,628","ML81638211","182-32-016","Los Altos Hills","1,163.53","","","5,956","Active","14123 Tracy Court","1980","94022","PC"
"$ 7.75","22","23","Los Gatos Mountains","8","3","7","13","","$6,900,000","02/28/2017","889,930","ML81640479","544-55-006","Los Gatos","696.55","","","9,906","Active","19475 Black Road","1995","95033","HS"
"$ 679.56","1","303","Central Menlo","5","1","5","0","","$6,988,000","02/23/2017","10,080","ML81639883","071-214-120","Menlo Park","1,144.72","02/23/2017","$6,850,000","5,984","Sold","1020 Hermosa Way","2016","94025","r-1"
"$ 93.31","20","221","Los Altos Hills","6","2","6","33","","$6,788,000","02/08/2017","72,745","ML81638255","351-37-017","Los Altos Hills","1,047.53","","","6,480","Active","12008 Adobe Creek Lodge Road","1997","94022","RA"
"$ 463.31","11","234","Midtown","5","1","5","12","","$6,750,000","03/01/2017","14,569","ML81640584","127-33-065","Palo Alto","1,448.81","","","4,659","Active","780 Rosewood Drive","2006","94303","R1"
"$ 582.43","0","303","Central Menlo","5","1","6","23","","$7,295,000","01/30/2017","11,500","ML81637116","071-221-080","Menlo Park","1,284.62","02/21/2017","$6,698,000","5,214","Sold","1025 San Mateo Drive","2017","94025","R10010"
"$ 724.40","30","237","Old Palo Alto","4","0","5","13","","$6,500,000","02/22/2017","8,973","ML81639785","124-17-091","Palo Alto","1,588.08","03/07/2017","","4,093","Pending","161 Lowell Avenue","1987","94301","R1"
"$ 22.99","35","271","Old La Honda Road Area","3","0","4","0","","$6,399,000","03/13/2017","278,348","ML81642082","075-283-060","Woodside","1,420.42","","","4,505","Active","133 Old La Honda Road","1982","94062","R10000"
"$ 168.48","87","442","Hillsborough Park Etc.","6","1","8","138","","$6,385,000","01/23/2017","37,897","ML81636392","031-191-020","Hillsborough","730.55","","","8,740","Active","669 Hayne Road","1930","94010","R10025"
"$ 147.20","66","293","Lindenwood Area","5","0","5","52","","$6,200,000","01/06/2017","42,120","ML81634871","061-140-040","Atherton","1,479.71","","","4,190","Canceled","2 Heather Drive","1951","94027","R1"
"$ 142.22","15","17","Saratoga","6","1","6","49","","$6,195,000","01/23/2017","43,560","ML81636402","397-07-035","Saratoga","963.90","","","6,427","Active","15141 Sobey Road","2002","95070","R140"
"$ 112.74","29","17","Saratoga","4","1","5","21","","$6,188,000","02/20/2017","54,885","ML81639526","510-52-005","Saratoga","1,176.65","","","5,259","Active","15387 HUME Drive","1988","95070","R140"
"$ 137.47","41","292","Middlefield to El Camino Atherton","4","0","4","15","","$5,998,000","02/26/2017","43,632","ML81640198","060-210-200","Atherton","1,313.05","","","4,568","Active","169 Fair Oaks Lane","1976","94027","R1001A"
"$ 152.92","105","292","Middlefield to El Camino Atherton","4","1","4","28","","$5,995,000","01/17/2017","39,204","ML81635908","061-340-170","Atherton","960.28","02/11/2017","","6,243","Pending","4 Surrey Lane","1912","94027","R1001A"
"$ 70.86","32","221","Los Altos Hills","6","1","5","32","","$5,988,000","02/09/2017","84,506","ML81638346","182-07-058","Los Altos Hills","907.55","","","6,598","Active","27811 Saddle Court","1985","94022","RA"
"$ 616.05","22","240","Community Center","4","0","5","9","","$5,988,000","03/01/2017","9,720","ML81640575","003-36-049","Palo Alto","1,860.78","03/09/2017","","3,218","Pending","1425 Harker Avenue","1995","94301","R1"
"$ 284.33","7","214","South of El Monte","5","1","6","6","","$5,988,000","03/07/2017","21,060","ML81641441","189-38-032","Los Altos","1,154.87","","","5,185","Active","471 S Clark Avenue","2010","94024","R110"
"$ 444.03","37","238","Green Gables","3","1","5","33","","$5,950,000","02/08/2017","13,400","ML81638237","003-55-074","Palo Alto","1,477.89","","","4,026","Active","2226 Louis Road","1980","94303","R1"
"$ 117.52","41","291","El Camino to Alameda","2","1","4","7","","$5,895,000","03/06/2017","50,160","ML81641146","070-022-770","Atherton","1,662.44","","","3,546","Active","6 Bergesen Court","1976","94027","R1001A"
"$ 200.25","39","17","Saratoga","6","1","6","24","","$5,888,000","02/17/2017","29,403","ML81639371","517-19-041","Saratoga","1,140.86","","","5,161","Active","14777 Montalvo Road","1978","95070","R120"
"$ 66.24","11","263","Central Portola Valley","5","1","5","14","","$5,800,000","02/27/2017","87,556","ML81640232","077-225-040","Portola Valley","1,195.88","","","4,850","Active","165 Fawn Lane","2006","94028","R1001A"
"$ 141.87","59","214","South of El Monte","5","0","5","3","","$5,795,000","03/01/2017","40,846","ML81640591","189-57-003","Los Altos","919.99","03/04/2017","","6,299","Pending","257 Covington Road","1958","94024","R110"
"$ 139.85","3","17","Saratoga","5","1","6","29","","$5,500,000","01/16/2017","40,400","ML81635720","503-18-110","Saratoga","1,087.37","02/14/2017","$5,650,000","5,196","Sold","20888 ASHLEY Way","2014","95070","R140"
"$ 98.82","0","13","Almaden Valley","7","1","6","35","","$5,510,000","02/06/2017","55,757","ML81637993","581-45-014","San Jose","598.91","","","9,200","Active","7065 wooded Lake Drive","2017","95120","R1"
"$ 323.41","0","211","North Los Altos","5","1","5","47","","$5,498,000","01/25/2017","17,000","ML81636741","170-32-039","Los Altos","1,053.05","","","5,221","Active","639 Almond Avenue","2017","94022","R1"
"$ 25.24","33","273","Skyline Area","4","1","5","46","","$5,498,000","01/26/2017","217,800","ML81636853","075-321-160","Woodside","753.15","","","7,300","Active","22 Starwood Drive","1984","94062","RM0000"
"$ 573.02","16","211","North Los Altos","3","1","6","0","175","$5,450,000","01/20/2017","9,511","ML81636232","175-13-046","Los Altos","1,090.00","01/20/2017","$5,450,000","5,000","Sold","490 University Avenue","2001","94022","R1"
"$ 52.30","12","13","Almaden Valley","6","1","5","62","","$5,399,000","01/10/2017","103,237","ML81635210","701-27-077","San Jose","770.85","","","7,004","Active","20750 Lost Ranch Road","2005","95120","R1-25"
"$ 286.80","14","16","Los Gatos/Monte Sereno","3","2","4","4","","$4,998,000","02/27/2017","18,480","ML81639899","529-32-008","Los Gatos","1,187.01","03/01/2017","$5,300,000","4,465","Sold","197 Kimble Avenue","2003","95030","R120"
"$ 221.37","0","450","Skyfarm","4","1","5","24","","$5,680,000","01/09/2017","23,400","ML81635047","028-472-060","Hillsborough","1,165.09","02/02/2017","$5,180,000","4,446","Sold","2929 Privet Drive","2017","94010","R10000"
"$ 291.55","1","211","North Los Altos","5","1","5","47","","$5,100,000","01/14/2017","17,493","ML81635638","167-34-001","Los Altos","1,249.39","03/01/2017","","4,082","Pending","349 Blue Oak Lane","2016","94022","R1E-1"
"$ 202.91","81","440","Hillsborough Heights","7","1","5","17","","$4,985,000","01/20/2017","25,134","ML81636303","032-222-010","Hillsborough","965.36","02/03/2017","$5,100,000","5,283","Sold","452 Roblar Avenue","1936","94010","R10025"
"$ 103.39","61","16","Los Gatos/Monte Sereno","5","2","5","54","","$4,999,000","01/18/2017","48,352","ML81635961","410-28-003","Monte Sereno","933.35","","","5,356","Active","18110 Constitution Avenue","1956","95030","R144"
"$ 443.83","8","302","County / Alameda Area","4","1","5","35","","$4,998,000","02/02/2017","11,261","ML81637542","070-260-330","Menlo Park","1,192.84","03/07/2017","","4,190","Pending","1982 Camino A Los Cerros","2009","94025","R1"
"$ 154.83","16","16","Los Gatos/Monte Sereno","3","1","5","11","","$4,998,000","03/02/2017","32,280","ML81640705","532-05-022","Los Gatos","1,140.05","","","4,384","Active","16372 Englewood Avenue","2001","95032","R120"
"$ 56.77","66","17","Saratoga","2","1","3","12","","$4,995,000","03/01/2017","87,991","ML81640582","517-18-012","Saratoga","1,350.00","","","3,700","Active","20560 Montalvo Lane","1951","95070","R140"
"$ 347.24","14","211","North Los Altos","5","0","6","5","","$4,995,000","03/08/2017","14,385","ML81641527","170-21-056","Los Altos","979.41","","","5,100","Active","307 Verano Drive","2003","94022","R1"
"$ 110.48","44","290","Alameda to 280","3","2","4","14","","$4,988,000","02/27/2017","45,150","ML81640235","074-130-240","Atherton","1,598.72","","","3,120","Active","375 Walsh Road","1973","94027","R1001A"
"$ 108.91","57","293","Lindenwood Area","3","0","4","35","","$4,985,000","02/06/2017","45,770","ML81637875","061-232-050","Atherton","1,457.60","","","3,420","Active","84 Edge Road","1960","94027","R1001A"
"$ 617.10","11","234","Midtown","6","1","9","31","","$4,980,000","01/24/2017","8,070","ML81636582","13218036","Palo Alto","990.65","","","5,027","Expired","2577 Ramona","2006","94301","R1"
"$ 617.10","11","234","Midtown","6","1","9","41","","$4,980,000","02/25/2017","8,070","ML81640145","132-18-036","Palo Alto","990.85","","","5,026","Expired","2577 Ramona","2006","94301","r1"
"$ 285.12","2","471","Burlingame Hills / Skyline Terrace","6","1","6","11","","$4,968,000","02/03/2017","17,424","ML81637746","027-251-080","Burlingame","777.83","02/11/2017","","6,387","Pending","2814 Summit Drive","2015","94010","R10006"
"$ 142.05","87","442","Hillsborough Park Etc.","3","2","4","11","","$4,800,000","01/20/2017","34,848","ML81636204","031-140-180","Hillsborough","1,161.97","01/30/2017","$4,950,000","4,260","Sold","810 Lombardi Lane","1930","94010","R10025"
"$ 210.71","21","450","Skyfarm","6","1","5","10","","$4,899,000","03/03/2017","23,250","ML81641027","028-442-010","Hillsborough","841.46","","","5,822","Active","2496 Butternut Drive","1996","94010","R10000"
"$ 44.42","36","221","Los Altos Hills","3","1","4","54","","$4,895,000","01/18/2017","110,206","ML81636017","182-25-011","Los Altos Hills","874.11","","","5,600","Active","26707 Tanglewood Lane","1981","94022","R1"
"$ 32.11","20","17","Saratoga","5","2","5","230","","$4,895,000","02/06/2017","152,460","ML81637973","517-22-118","Saratoga","878.97","","","5,569","Active","15195 PIEDMONT Road","1997","95070","R140"
"$ 450.38","16","211","North Los Altos","4","0","5","12","","$4,888,000","03/01/2017","10,853","ML81639902","170-26-072","Los Altos","1,189.87","","","4,108","Active","280 Valley Street","2001","94022","R1"
"$ 234.19","57","212","Country Club","3","1","3","0","","$4,995,000","01/11/2017","20,710","ML81635367","331-11-131","Los Altos","1,225.68","01/11/2017","$4,850,000","3,957","Sold","1765 Mora Court","1960","94024","R1E-2"
"$ 311.69","64","448","Homeplace","3","1","5","0","","$4,595,000","01/30/2017","15,400","ML81637119","031-014-110","Hillsborough","1,472.39","01/30/2017","$4,800,000","3,260","Sold","413 Hillsborough Boulevard","1953","94010","R10025"
"$ 170.46","21","447","Hillsborough Knolls","6","1","5","1","","$4,900,000","03/06/2017","27,865","ML81641458","031-120-080","Hillsborough","743.35","03/06/2017","$4,750,000","6,390","Sold","1215 La Cumbre Road","1996","94010","R10000"
"$ 141.08","69","292","Middlefield to El Camino Atherton","3","1","5","49","","$4,698,000","01/23/2017","33,300","ML81636400","061-350-160","Atherton","1,294.21","","","3,630","Active","4 Bassett Lane","1948","94027","R1001A"
"$ 260.52","8","471","Burlingame Hills / Skyline Terrace","5","1","5","2","","$4,600,000","02/02/2017","17,657","ML81637548","027-113-180","Burlingame","978.72","02/04/2017","$4,600,000","4,700","Sold","150 Newton Drive","2009","94010","R01"
"$ 107.23","52","221","Los Altos Hills","3","1","4","10","","$4,600,000","02/21/2017","42,900","ML81639638","175-24-064","Los Altos Hills","1,445.63","03/02/2017","","3,182","Pending","26985 Orchard Hill Lane","1965","94022","R1"
"$ 54.98","9","16","Los Gatos/Monte Sereno","3","2","4","10","","$4,598,000","03/03/2017","83,635","ML81641009","510-31-078","Monte Sereno","913.21","","","5,035","Active","16330 Greenwood Lane","2008","95030","R44"
"$ 175.05","67","440","Hillsborough Heights","2","0","4","15","","$4,195,000","02/09/2017","25,993","ML81638403","032-260-030","Hillsborough","1,903.77","02/21/2017","$4,550,000","2,390","Sold","315 Roblar Avenue","1950","94010","R10025"
"$ 152.37","16","448","Homeplace","5","1","4","16","","$4,990,000","01/23/2017","29,534","ML81636388","031-370-340","Hillsborough","961.54","02/07/2017","$4,500,000","4,680","Sold","16 Farm Lane","2001","94010","R10000"
"$ 487.96","82","239","Crescent Park","3","1","3","9","","$4,500,000","01/25/2017","9,222","ML81636690","003-05-016","Palo Alto","1,595.18","02/03/2017","$4,500,000","2,821","Sold","560 Chaucer Street","1935","94301","R1"
"$ 329.16","0","18","Cupertino","5","1","7","30","","$4,500,000","02/11/2017","13,671","ML81638651","326-50-070","Cupertino","891.09","","","5,050","Active","22430 Cupertino Road","2017","95014","R110"
"$ 21.08","47","16","Los Gatos/Monte Sereno","3","0","5","0","","$4,999,000","02/13/2017","213,444","ML81638727","537-30-015","Los Gatos","1,091.70","02/13/2017","$4,500,000","4,122","Sold","15961 Cerro Vista","1970","95032","HR"
"$ 103.26","64","278","Woodside Heights","3","1","4","12","","$4,498,000","03/01/2017","43,560","ML81640590","069-242-090","Woodside","1,124.50","","","4,000","Active","2190 Ward Way","1953","94062","R1001A"
"$ 81.25","22","17","Saratoga","5","1","4","63","","$4,495,000","01/09/2017","55,321","ML81635099","397-40-025","Saratoga","906.98","","","4,956","Active","15084 GYPSY HILL Road","1995","95070","R1"
"$ 356.75","7","303","Central Menlo","4","0","5","18","","$4,495,000","02/23/2017","12,600","ML81639987","071-214-110","Menlo Park","1,379.26","","","3,259","Active","1040 Hermosa Way","2010","94025","R1"
"$ 39.79","38","446","Carolands Etc.","3","1","5","44","","$4,350,000","01/28/2017","109,336","ML81637044","030-161-020","Hillsborough","981.94","","","4,430","Active","60 Lookout Road","1979","94010","R10025"
"$ 214.31","25","351","Beverly Terrace Etc.","4","0","5","10","","$4,350,000","03/03/2017","20,298","ML81641051","049-091-260","San Carlos","716.64","","","6,070","Active","222 Oakley Avenue","1992","94070","R10000"
"$ 78.97","29","221","Los Altos Hills","3","1","4","0","","$4,599,000","02/25/2017","54,450","ML81640304","175-50-025","Los Altos Hills","1,039.90","02/25/2017","$4,300,000","4,135","Sold","15466 Vista Serena","1988","94022","RA"
"$ 202.21","69","453","Ryan Tract Etc.","3","0","4","51","","$4,295,000","01/13/2017","21,240","ML81635529","028-160-350","Hillsborough","1,317.48","","","3,260","Canceled","1765 Willow Road","1948","94010","R10025"
"$ 214.23","22","336","Cordilleras Heights Etc.","4","1","5","55","95","$4,295,000","01/17/2017","20,049","ML81635799","068-120-450","Redwood City","692.74","","","6,200","Active","9 Colton Court","1995","94062","RH0000"
"$ 99.88","47","292","Middlefield to El Camino Atherton","3","1","4","4","","$4,295,000","02/23/2017","43,000","ML81639836","061-281-110","Atherton","1,503.85","02/26/2017","","2,856","Pending","198 Oak Grove Avenue","1970","94027","R1001A"
"$ 550.72","3","232","Barron Park","3","1","5","39","","$4,278,000","02/02/2017","7,768","ML81637537","137-14-122","Palo Alto","1,498.42","","","2,855","Active","818 Los Robles Avenue","2014","94306","R1"
"$ 423.06","5","214","South of El Monte","5","2","5","13","","$4,275,000","02/21/2017","10,105","ML81639560","189-38-073","Los Altos","887.48","03/06/2017","","4,817","Pending","671 Benvenue Avenue","2012","94024","R110"
"$ 454.45","0","212","Country Club","5","0","5","53","","$4,200,000","01/19/2017","9,242","ML81636142","331-11-007","Los Altos","920.04","","","4,565","Canceled","901 Loyola Drive","2017","94024","R1E-2"
"$ 92.71","57","221","Los Altos Hills","3","2","4","6","","$4,200,000","02/08/2017","45,302","ML81638174","336-38-019","Los Altos Hills","1,034.48","02/14/2017","","4,060","Pending","23450 Ravensbury Avenue","1960","94024","RA"
"$ 14.83","3","16","Los Gatos/Monte Sereno","5","1","5","56","","$4,199,000","01/16/2017","283,140","ML81635762","510-31-076","Monte Sereno","782.81","","","5,364","Active","16290 Lucky Road","2014","95030","HS-D1"
"$ 310.41","70","292","Middlefield to El Camino Atherton","4","1","4","3","","$4,198,000","03/10/2017","13,524","ML81641875","060-292-050","Atherton","1,001.91","","","4,190","Active","65 Fairfax Avenue","1947","94027","R11A00"
"$ 139.18","0","16","Los Gatos/Monte Sereno","4","1","4","42","","$4,188,000","01/27/2017","30,090","ML81636918","529-44-005","Los Gatos","904.93","","","4,628","Withdrawn","100 Prospect Avenue#Lot 14","2017","95030","R120"
"$ 400.59","67","303","Central Menlo","4","0","5","13","","$4,295,000","01/11/2017","10,235","ML81635331","071-172-060","Menlo Park","1,205.88","01/24/2017","$4,100,000","3,400","Sold","1760 Holly Avenue","1950","94025","R10010"
"$ 377.01","87","236","College","4","0","5","0","","$3,498,000","02/14/2017","10,875","ML81638933","137-06-043","Palo Alto","1,370.78","02/14/2017","$4,100,000","2,991","Sold","2050 Dartmouth Street","1930","94306","R1"
"$ 354.55","0","311","County Area / Fair Oaks Ave","4","1","4","46","","$4,095,000","01/26/2017","11,550","ML81636769","060-163-240","Menlo Park","1,014.12","","","4,038","Active","510 Palmer Lane","2017","94025","R1"
"$ 92.17","19","221","Los Altos Hills","3","0","3","8","","$3,995,000","02/08/2017","43,560","ML81638277","175-24-039","Los Altos Hills","1,509.97","02/16/2017","$4,015,000","2,659","Sold","26966 Beatrice Lane","1998","94022","R1"
"$ 482.63","0","212","Country Club","5","0","5","53","","$4,000,000","01/19/2017","8,288","ML81636166","331-11-006","Los Altos","962.00","","","4,158","Canceled","903 Loyola Drive","2017","94024","R1E-2"
"$ 500.00","93","241","Professorville","2","1","4","22","","$4,000,000","01/23/2017","8,000","ML81636462","120-30-016","Palo Alto","1,384.08","","","2,890","Expired","1127 High Street","1924","94301","R1"
"$ 87.45","57","17","Saratoga","4","1","5","11","","$3,999,999","03/02/2017","45,738","ML81640789","503-16-014","Saratoga","811.36","","","4,930","Active","13570 Surrey Lane","1960","95070","R140"
"$ 160.18","27","446","Carolands Etc.","5","1","5","59","","$3,998,000","01/13/2017","24,960","ML81635542","030-280-010","Hillsborough","636.62","","","6,280","Active","1425 San Raymundo Road","1990","94010","R10000"
"$ 4.42","34","252","Alpine Road West","6","1","6","46","","$3,998,000","01/26/2017","903,870","ML81636852","080-370-200","La Honda","643.59","","","6,212","Active","300 Rancho De La Bana","1983","94020","RM0000"
"$ 19.45","16","16","Los Gatos/Monte Sereno","4","1","4","21","","$3,998,000","02/20/2017","205,603","ML81639465","537-18-005","Los Gatos","908.64","","","4,400","Active","14205 Shannon Road","2001","95032","A-20S"
"$ 174.74","89","221","Los Altos Hills","2","1","3","19","","$3,998,000","02/22/2017","22,880","ML81639813","175-03-009","Los Altos Hills","1,217.05","","","3,285","Active","14700 Manuella Road","1928","94022","R1"
"$ 555.28","85","239","Crescent Park","3","0","4","5","","$3,998,000","03/08/2017","7,200","ML81641543","003-23-039","Palo Alto","1,640.54","","","2,437","Active","1437 Dana Avenue","1932","94301","R1"
"$ 166.75","15","15","Campbell","5","1","6","25","","$3,995,000","02/16/2017","23,958","ML81639126","412-26-009","Campbell","638.48","","","6,257","Active","921 Dry Creek Road","2002","95008","R18A"
"$ 82.13","49","263","Central Portola Valley","3","0","3","7","","$3,995,000","03/06/2017","48,643","ML81641170","079-141-040","Portola Valley","1,292.88","","","3,090","Active","155 Willowbrook Drive","1968","94028","R1001A"
