"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 129.68","19","221","Los Altos Hills","4","1","5","Santa Clara","49","","$5,988,000","05/19/2016","46,174","ML81586439","336-40-022","Los Altos Hills","1,197.36","","","5,001","Canceled","11240 Magdalena Road","1997","94024","R1"
"$ 70.86","31","221","Los Altos Hills","6","1","5","Santa Clara","176","","$5,988,000","06/08/2016","84,506","ML81589641","182-07-058","Los Altos Hills","907.55","","","6,598","Expired","27811 Saddle Court","1985","94022","RA"
"$ 821.42","0","237","Old Palo Alto","4","1","5","Santa Clara","114","","$5,850,000","06/01/2016","7,000","ML81588303","124-17-068","Palo Alto","1,270.16","09/23/2016","$5,750,000","4,527","Sold","1768 Emerson Street","2016","94301","R1"
"$ 55.20","11","13","Almaden Valley","6","1","5","Santa Clara","151","","$5,699,000","05/18/2016","103,237","ML81586285","701-27-077","San Jose","813.68","","","7,004","Expired","20750 Lost Ranch Road","2005","95120","R1-25"
"$ 326.85","8","239","Crescent Park","4","0","4","Santa Clara","35","","$5,695,000","06/13/2016","17,424","ML81590414","003-05-027","Palo Alto","1,261.91","","","4,513","Canceled","1068 University Avenue","2008","94301","R1929"
"$ 110.13","68","293","Lindenwood Area","3","0","3","San Mateo","2","","$5,295,000","05/17/2016","50,848","ML81586089","061-154-020","Atherton","1,696.97","05/19/2016","$5,600,000","3,300","Sold","122 Hawthorne Drive","1948","94027","R1001A"
"$ 129.91","0","335","Farm Hills Estates Etc.","5","1","6","San Mateo","65","250","$5,888,000","05/19/2016","42,915","ML81586585","057-270-130","Redwood City","1,042.06","07/23/2016","$5,575,000","5,350","Sold","1090 Lakeview Way","2016","94062","R1001A"
"$ 198.03","86","448","Homeplace","4","2","5","San Mateo","17","","$5,788,000","06/10/2016","27,900","ML81590083","031-021-040","Hillsborough","1,188.17","06/27/2016","$5,525,000","4,650","Sold","463 El Arroyo Road","1930","94010","R10025"
"$ 268.97","7","211","North Los Altos","4","0","5","Santa Clara","181","","$5,499,950","06/07/2016","20,448","ML81589355","167-20-047","Los Altos","1,188.15","","","4,629","Canceled","472 W Portola Avenue","2009","94022","R1"
"$ 97.80","110","292","Middlefield to El Camino Atherton","3","1","5","San Mateo","165","","$5,495,000","05/27/2016","56,188","ML81587689","061-340-070","Atherton","1,004.57","","","5,470","Expired","197 Glenwood Avenue","1906","94027","R1001A"
"$ 140.03","88","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","64","","$5,475,000","06/07/2016","39,100","ML81589315","510-41-040","Los Gatos","1,156.04","","","4,736","Canceled","45 Wadsworth Avenue","1928","95030","REBD"
"$ 11.66","13","16","Los Gatos/Monte Sereno","6","1","7","Santa Clara","167","","$5,750,000","05/24/2016","467,704","ML81587148","532-24-013","Los Gatos","691.47","11/04/2016","$5,455,000","7,889","Sold","16158 Kennedy Road","2003","95032","HR2.5"
"$ 91.83","18","221","Los Altos Hills","4","1","5","Santa Clara","59","","$5,950,000","06/08/2016","58,806","ML81589560","336-40-092","Los Altos Hills","999.81","08/05/2016","$5,400,000","5,401","Sold","11030 Magdalena Road","1998","94024","RA"
"$ 346.62","10","301","Sharon Heights / Stanford Hills","4","1","5","San Mateo","38","","$5,680,000","06/03/2016","15,400","ML81588773","074-260-580","Menlo Park","1,204.15","07/11/2016","$5,338,000","4,433","Sold","1040 Siskiyou Drive","2006","94025","R10010"
"$ 126.74","9","230","Palo Alto Hills","7","2","8","Santa Clara","0","","$5,300,000","05/26/2016","41,818","ML81587569","182-43-037","Palo Alto","710.84","","","7,456","Canceled","996 Laurel Glen Drive","2007","94304","RESIDENTIAL"
"$ 270.80","3","439","San Mateo Park / El Cerrito Park","5","1","5","San Mateo","20","","$5,195,000","05/19/2016","19,184","ML81586546","032-092-150","San Mateo","983.90","","","5,280","Canceled","151 W Bellevue Avenue","2013","94402","R10010"
"$ 113.68","2","263","Central Portola Valley","3","1","4","San Mateo","4","","$4,800,000","05/23/2016","45,302","ML81586961","079-122-240","Portola Valley","1,558.25","05/27/2016","$5,150,000","3,305","Sold","35 Valencia Court","2014","94028","R1001A"
"$ 216.02","0","214","South of El Monte","4","1","5","Santa Clara","83","","$5,100,000","06/07/2016","23,609","ML81589249","336-44-036","Los Altos","1,107.49","","","4,605","Canceled","315 Quinnhill","2016","94024","R1E10"
"$ 598.21","89","237","Old Palo Alto","2","0","2","Santa Clara","1","","$4,388,000","05/19/2016","8,400","ML81586375","124-08-016","Palo Alto","2,504.99","05/20/2016","$5,025,000","2,006","Sold","300 Coleridge Avenue","1927","94301","R1929"
"$ 276.77","58","211","North Los Altos","4","1","5","Santa Clara","14","","$4,898,000","06/09/2016","18,156","ML81589782","175-11-023","Los Altos","1,215.82","06/22/2016","$5,025,000","4,133","Sold","453 Cypress Drive","1958","94022","R1"
"$ 499.93","66","237","Old Palo Alto","4","0","5","Santa Clara","9","","$4,998,000","05/17/2016","10,001","ML81585961","124-06-015","Palo Alto","1,803.10","05/25/2016","$5,000,000","2,773","Sold","1835 Cowper Street","1950","94301","R1"
"$ 169.78","36","450","Skyfarm","7","0","5","San Mateo","108","","$5,195,000","05/20/2016","29,450","ML81586842","028-473-020","Hillsborough","809.72","09/29/2016","$5,000,000","6,175","Sold","20 Lemon Court","1980","94010","R10000"
"$ 168.80","0","447","Hillsborough Knolls","6","1","5","San Mateo","129","","$5,500,000","05/22/2016","29,621","ML81586935","031-131-020","Hillsborough","1,089.32","09/28/2016","$5,000,000","4,590","Sold","1285 La Cumbre Road","2016","94010","R"
"$ 413.19","12","301","Sharon Heights / Stanford Hills","5","1","5","San Mateo","0","","$5,000,000","06/07/2016","12,101","ML81589307","074-202-150","Menlo Park","1,077.82","06/07/2016","$5,000,000","4,639","Sold","2331 Crest Lane","2004","94025","R10010"
"$ 353.57","0","211","North Los Altos","3","1","5","Santa Clara","41","","$5,200,000","05/18/2016","14,000","ML81586147","167-18-069","Los Altos","1,337.48","06/27/2016","$4,950,000","3,701","Sold","857 Santa Rita Avenue","2016","94022","R1"
"$ 214.78","10","213","Highlands","3","2","4","Santa Clara","28","","$4,895,000","05/16/2016","22,791","ML81585728","342-36-041","Los Altos","1,048.18","","","4,670","Expired","5380 Arboretum Drive","2006","94024","R110"
"$ 222.99","35","445","Lakeview","4","1","6","San Mateo","154","","$4,888,000","06/01/2016","21,920","ML81588433","038-121-230","Hillsborough","895.24","","","5,460","Expired","150 Woodridge Road","1981","94010","R10000"
"$ 90.25","27","16","Los Gatos/Monte Sereno","4","2","4","Santa Clara","3","","$4,875,000","05/20/2016","54,014","ML81586652","529-39-043","Los Gatos","902.94","05/23/2016","$4,875,000","5,399","Sold","101 Sund Avenue","1989","95030","HR"
"$ 597.89","0","234","Midtown","6","1","5","Santa Clara","16","","$4,488,000","06/08/2016","8,070","ML81589530","132-19-023","Palo Alto","950.74","06/23/2016","$4,825,000","5,075","Sold","2819 Ramona Street","2016","94306","R1"
"$ 492.31","20","304","Allied Arts / Downtown","4","0","4","San Mateo","3","","$4,298,000","05/16/2016","9,750","ML81585663","071-423-130","Menlo Park","1,509.43","05/17/2016","$4,800,000","3,180","Sold","66 Yale Road","1996","94025","R10008"
"$ 89.55","17","221","Los Altos Hills","3","2","4","Santa Clara","33","","$4,798,000","05/27/2016","53,578","ML81587718","175-43-042","Los Altos Hills","881.82","","","5,441","Canceled","27589 Samuel Lane","1999","94022","R1"
"$ 424.12","90","304","Allied Arts / Downtown","2","0","3","San Mateo","15","","$4,898,000","06/13/2016","11,242","ML81590270","071-413-350","Menlo Park","982.49","06/28/2016","$4,768,000","4,853","Sold","784 Cambridge Avenue","1926","94025","R20000"
"$ 207.49","61","453","Ryan Tract Etc.","6","0","6","San Mateo","0","","$4,495,000","05/24/2016","22,651","ML81587268","028-110-010","Hillsborough","1,065.76","05/24/2016","$4,700,000","4,410","Sold","1900 Willow Road","1955","94010","R10025"
"$ 298.88","14","214","South of El Monte","3","1","4","Santa Clara","16","","$4,698,000","05/31/2016","15,725","ML81588142","189-41-075","Los Altos","1,237.49","06/16/2016","$4,700,000","3,798","Sold","843 Echo Drive","2002","94024","R110"
"$ 84.96","21","17","Saratoga","5","1","5","Santa Clara","154","","$4,699,999","06/07/2016","55,321","ML81589297","397-40-025","Saratoga","948.35","","","4,956","Canceled","15084 Gypsy Hill Road","1995","95070","R1"
"$ 331.15","0","233","South Palo Alto","6","1","8","Santa Clara","9","","$4,498,000","06/15/2016","13,891","ML81590752","127-47-071","Palo Alto","915.06","06/22/2016","$4,600,000","5,027","Sold","3475/3485 Middlefield Road","2016","94306","R1B8"
"$ 302.29","11","300","Alpine Road Area","5","1","5","San Mateo","3","","$4,100,000","06/06/2016","15,052","ML81589070","074-290-580","Menlo Park","871.31","06/09/2016","$4,550,000","5,222","Sold","39 Sneckner Court","2005","94025","R1001A"
"$ 430.62","0","303","Central Menlo","4","1","5","San Mateo","82","","$4,685,000","05/27/2016","10,450","ML81587682","071-251-190","Menlo Park","1,229.17","08/17/2016","$4,500,000","3,661","Sold","1220 Middle Avenue","2016","94025","R10010"
"$ 103.31","61","274","Central Woodside","3","0","3","San Mateo","10","","$4,595,000","05/27/2016","43,560","ML81587687","072-091-010","Woodside","1,310.04","06/06/2016","$4,500,000","3,435","Sold","10 Tripp Court","1955","94062","R1003A"
"$ 226.25","104","439","San Mateo Park / El Cerrito Park","3","0","5","San Mateo","8","","$3,995,000","06/02/2016","19,890","ML81588721","032-091-090","San Mateo","1,272.26","06/09/2016","$4,500,000","3,537","Sold","124 W Bellevue Avenue","1912","94402","R10010"
"$ 450.00","93","241","Professorville","2","0","4","Santa Clara","28","","$4,998,000","06/10/2016","10,000","ML81589960","120-18-027","Palo Alto","2,241.04","07/08/2016","$4,500,000","2,008","Sold","1027 Waverley Street","1923","94301","R1"
"$ 7.94","37","13","Almaden Valley","3","0","4","Santa Clara","56","","$4,499,000","06/01/2016","566,280","ML81588357","701-27-056","San Jose","1,654.65","","","2,719","Canceled","20784 Via Corta","1979","95120","R1-2.5"
"$ 195.85","46","448","Homeplace","4","1","4","San Mateo","34","","$4,495,000","05/19/2016","22,952","ML81586507","031-364-040","Hillsborough","1,123.75","","","4,000","Canceled","470 Eucalyptus Avenue","1970","94010","R10025"
"$ 314.32","27","291","El Camino to Alameda","3","1","5","San Mateo","205","","$4,495,000","05/27/2016","14,301","ML81587694","070-354-080","Atherton","1,009.43","","","4,453","Canceled","90 Macbain Avenue","1989","94027","R1001A"
"$ 103.19","63","278","Woodside Heights","3","1","4","San Mateo","70","","$4,495,000","05/31/2016","43,560","ML81588199","069-242-090","Woodside","1,123.75","","","4,000","Canceled","2190 Ward Way","1953","94062","R1001A"
"$ 796.44","0","237","Old Palo Alto","4","1","5","Santa Clara","108","","$4,480,000","06/04/2016","5,625","ML81588970","124-14-063","Palo Alto","1,159.12","","","3,865","Canceled","2350 Ramona Street","2016","94301","R1"
"$ 133.42","69","293","Lindenwood Area","4","1","4","San Mateo","119","40","$4,475,000","05/20/2016","33,541","ML81586776","061-272-030","Atherton","1,014.74","","","4,410","Expired","40 De Bell Drive","1947","94027","R1001A"
"$ 718.93","0","234","Midtown","4","0","5","Santa Clara","74","","$4,400,000","05/19/2016","6,120","ML81586411","132-08-020","Palo Alto","1,641.18","","","2,681","Canceled","2577 Waverley Street","2016","94301","R1"
"$ 83.20","12","263","Central Portola Valley","4","0","4","San Mateo","12","","$4,400,000","06/13/2016","52,882","ML81590295","077-033-170","Portola Valley","1,205.81","06/25/2016","$4,400,000","3,649","Sold","1315 Westridge Drive","2004","94028","R1001A"
"$ 15.88","24","17","Saratoga","6","1","6","Santa Clara","352","","$4,998,000","05/18/2016","273,992","ML81586280","517-36-004","Saratoga","648.48","06/27/2016","$4,350,000","6,708","Sold","20932 Hidden View Lane","1992","95070","R1"
"$ 190.94","44","448","Homeplace","3","1","4","San Mateo","7","","$3,388,000","05/19/2016","22,651","ML81586385","031-363-040","Hillsborough","1,108.97","05/26/2016","$4,325,000","3,900","Sold","1124 Barroilhet Drive","1972","94010","R10025"
"$ 567.92","106","237","Old Palo Alto","2","0","4","Santa Clara","11","","$3,600,000","06/06/2016","7,501","ML81589150","124-06-019","Palo Alto","2,332.97","06/17/2016","$4,260,000","1,826","Sold","520 Tennyson Avenue","1910","94301","R1"
"$ 283.29","80","440","Hillsborough Heights","3","1","5","San Mateo","63","","$4,455,000","06/12/2016","15,002","ML81590229","031-185-050","Hillsborough","1,137.28","08/12/2016","$4,250,000","3,737","Sold","644 Woodstock Road","1936","94010","R10025"
"$ 222.17","53","16","Los Gatos/Monte Sereno","3","0","4","Santa Clara","30","","$4,199,000","05/16/2016","18,900","ML81585716","532-15-017","Los Gatos","1,234.27","","","3,402","Canceled","104 Twin Oaks Drive","1963","95032","R110"
"$ 153.71","39","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","38","","$4,150,000","06/06/2016","26,998","ML81589085","510-50-009","Monte Sereno","837.54","","","4,955","Canceled","16178 Greenwood Road","1977","95030","R44"
"$ 65.82","57","221","Los Altos Hills","4","1","5","Santa Clara","8","","$3,988,000","06/08/2016","62,291","ML81589607","336-20-016","Los Altos Hills","982.04","06/15/2016","$4,100,000","4,175","Sold","12173 Hilltop Drive","1959","94024","RA"
"$ 644.54","0","238","Green Gables","4","1","4","Santa Clara","32","","$4,098,000","06/02/2016","6,358","ML81588544","003-49-078","Palo Alto","1,475.69","","","2,777","Canceled","2346 Santa Ana Street","2016","94303","R1"
"$ 536.59","80","238","Green Gables","3","0","4","Santa Clara","46","","$3,990,000","06/09/2016","7,501","ML81589727","003-58-037","Palo Alto","1,533.92","07/23/2016","$4,025,000","2,624","Sold","1766 Fulton Street","1936","94303","R1"
"$ 466.37","26","302","County / Alameda Area","4","0","5","San Mateo","8","","$4,095,000","06/09/2016","8,577","ML81589809","070-301-010","Menlo Park","952.38","06/17/2016","$4,000,000","4,200","Sold","1887 Camino A Los Cerros","1990","94025","R10010"
"$ 76.52","35","17","Saratoga","5","1","5","Santa Clara","22","","$3,999,998","05/19/2016","52,272","ML81586493","517-23-038","Saratoga","704.85","","","5,675","Canceled","15735 Peach Hill Road","1981","95070","RHS-D"
"$ 625.98","0","238","Green Gables","4","1","4","Santa Clara","54","","$3,980,000","06/15/2016","6,358","ML81590789","003-49-078","Palo Alto","1,433.20","","","2,777","Canceled","2346 Santa Ana Street","2016","94303","R1"
"$ 288.79","14","301","Sharon Heights / Stanford Hills","3","1","4","San Mateo","25","","$4,095,000","06/13/2016","13,678","ML81590261","074-342-050","Menlo Park","1,097.22","07/08/2016","$3,950,000","3,600","Sold","1052 Sierra Drive","2002","94025","R10010"
"$ 90.68","13","278","Woodside Heights","3","1","5","San Mateo","60","194","$3,950,000","06/13/2016","43,560","ML81590265","069-390-030","Woodside","890.64","08/12/2016","$3,950,000","4,435","Sold","10 Buck Court","2003","94062","R1001A"
"$ 0.96","13","27","Alameda County","6","2","5","Alameda","183","","$3,888,888","06/14/2016","4,030,607","ML81590439","903-0007-001-01","Livermore","414.68","","","9,378","Withdrawn","7033 &7031 Morgan Territory Road","2003","94551","AG/rural"
"$ 222.89","11","213","Highlands","3","1","5","Santa Clara","51","","$3,995,000","06/06/2016","17,385","ML81589126","342-03-020","Los Altos","1,047.86","07/27/2016","$3,875,000","3,698","Sold","485 Deodara Drive","2005","94024","R110"
"$ 159.64","43","16","Los Gatos/Monte Sereno","2","1","4","Santa Clara","190","","$3,850,000","05/31/2016","24,117","ML81588022","410-38-005","Monte Sereno","987.18","","","3,900","Expired","18318 Chadbourne Lane","1973","95030","R144"
"$ 68.51","24","17","Saratoga","4","1","4","Santa Clara","79","","$4,200,000","06/14/2016","56,192","ML81588270","397-13-061","Saratoga","738.40","09/04/2016","$3,850,000","5,214","Sold","14430 Leland Circle","1992","95070","R140"
"$ 630.18","3","234","Midtown","3","1","5","Santa Clara","39","","$3,940,000","05/19/2016","6,030","ML81586391","132-18-051","Palo Alto","1,053.22","06/27/2016","$3,800,000","3,608","Sold","2710 Ramona Street","2013","94306","R1"
"$ 183.58","51","301","Sharon Heights / Stanford Hills","4","0","6","San Mateo","12","","$3,749,000","05/20/2016","20,700","ML81586719","074-391-060","Menlo Park","1,107.87","06/01/2016","$3,800,000","3,430","Sold","1115 Cascade Drive","1965","94025","R10010"
"$ 161.55","43","448","Homeplace","1","1","2","San Mateo","11","","$3,695,000","05/20/2016","23,522","ML81586750","031-351-020","Hillsborough","1,727.27","05/28/2016","$3,800,000","2,200","Sold","25 Buckthorn Way","1973","94010","R1"
"$ 144.38","48","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","113","","$3,838,888","06/07/2016","26,319","ML81588245","410-38-014","Monte Sereno","945.74","09/27/2016","$3,800,000","4,018","Sold","18478 Twin Creeks Road","1968","95030","R144"
"$ 163.41","16","16","Los Gatos/Monte Sereno","4","0","4","Santa Clara","39","","$3,798,000","06/06/2016","22,949","ML81589213","529-33-040","Los Gatos","850.34","07/15/2016","$3,750,000","4,410","Sold","85 Reservoir Road","2000","95030","R1"
"$ 531.42","15","236","College","6","0","7","Santa Clara","94","","$3,888,000","06/09/2016","7,000","ML81589914","137-01-016","Palo Alto","1,052.93","10/16/2016","$3,720,000","3,533","Sold","549 Stanford Avenue","2001","94306","R3"
"$ 205.56","52","480","Mills Estate","4","1","5","San Mateo","174","","$3,700,000","06/10/2016","18,000","ML81590151","024-462-150","Millbrae","936.23","","","3,952","Expired","1439 Madera Way","1964","94030","R10006"
"$ 96.42","48","17","Saratoga","4","1","4","Santa Clara","77","","$3,688,000","05/17/2016","38,250","ML81585963","366-21-014","Saratoga","857.08","","","4,303","Expired","21178 Maria Lane","1968","95070","HCRD"
"$ 500.41","4","234","Midtown","3","0","4","Santa Clara","45","","$3,688,000","06/03/2016","7,370","ML81587206","132-14-001","Palo Alto","1,348.94","","","2,734","Canceled","390 El Dorado Avenue","2012","94306","R1"
"$ 136.14","28","17","Saratoga","4","0","5","Santa Clara","36","","$3,688,000","06/10/2016","27,090","ML81590063","366-05-027","Saratoga","886.96","","","4,158","Canceled","20910 Burnett Drive","1988","95070","SA"
"$ 164.30","60","452","Hillsborough Oaks Etc.","2","1","3","San Mateo","39","","$3,925,000","06/03/2016","22,216","ML81588759","028-030-220","Hillsborough","1,212.62","07/12/2016","$3,650,000","3,010","Sold","23 Annescourt Place","1956","94010","r1"
"$ 294.89","67","303","Central Menlo","3","0","4","San Mateo","16","","$3,649,000","05/27/2016","12,374","ML81587702","071-124-060","Menlo Park","1,217.55","06/09/2016","$3,649,000","2,997","Sold","821 Stanford Avenue","1949","94025","R10010"
"$ 400.02","10","302","County / Alameda Area","4","1","5","San Mateo","49","","$3,695,000","05/20/2016","9,000","ML81586829","074-076-200","Menlo Park","1,037.46","07/07/2016","$3,600,000","3,470","Sold","2139 Gordon Avenue","2006","94025","R10006"
"$ 6.02","25","5","Berryessa","3","1","5","Santa Clara","285","","$3,588,000","06/01/2016","595,900","ML81588358","042-17-018","San Jose","873.63","","","4,107","Active","5551 Sierra Road","1991","95132","HS"
"$ 68.58","35","17","Saratoga","5","1","5","Santa Clara","42","","$3,585,000","06/10/2016","52,272","ML81590147","517-23-038","Saratoga","631.72","06/28/2016","$3,585,000","5,675","Sold","15735 Peach Hill Road","1981","95070","RHS-D"
"$ 79.22","15","13","Almaden Valley","5","1","5","Santa Clara","66","110","$3,580,000","05/31/2016","45,189","ML81588046","583-72-003","San Jose","623.26","","","5,744","Canceled","6979 Hollow Lake Way","2001","95120","A-PD"
"$ 88.75","36","16","Los Gatos/Monte Sereno","5","0","4","Santa Clara","30","","$3,689,000","06/07/2016","40,001","ML81589290","409-47-009","Monte Sereno","983.38","07/07/2016","$3,550,000","3,610","Sold","17582 Eaton Lane","1980","95030","R140"
"$ 194.41","76","353","Howard Park Etc.","4","0","4","San Mateo","8","","$3,300,000","05/22/2016","18,003","ML81586921","050-083-070","San Carlos","1,095.46","05/30/2016","$3,500,000","3,195","Sold","1857 Elizabeth Street","1940","94070","R10006"
"$ 583.00","90","466","Burlinhome / Easton Add #2 / #3 / #5","3","1","4","San Mateo","85","","$3,498,000","06/08/2016","6,000","ML81589605","026-173-160","Burlingame","1,202.89","","","2,908","Canceled","1216 Vancouver Avenue","1926","94010","R10006"
"$ 306.96","0","351","Beverly Terrace Etc.","4","1","4","San Mateo","122","","$3,495,000","05/21/2016","11,386","ML81586891","049-072-390","San Carlos","856.62","","","4,080","Expired","21 Cranfield Avenue","2016","94070","RS-3"
"$ 30.62","18","1","Morgan Hill / Gilroy / San Martin","7","3","6","Santa Clara","75","","$3,495,000","06/09/2016","114,127","ML81589873","764-44-029","Morgan Hill","519.55","","","6,727","Canceled","1720 Jasper Highlands Drive","1998","95037","RPC"
"$ 465.00","112","240","Community Center","3","0","4","Santa Clara","32","","$3,498,000","05/19/2016","7,501","ML81586374","003-33-019","Palo Alto","1,431.27","06/20/2016","$3,488,000","2,437","Sold","764 Channing Avenue","1904","94301","R1"
"$ 314.23","31","211","North Los Altos","3","0","4","Santa Clara","91","400","$3,488,000","05/26/2016","11,100","ML81587530","175-11-061","Los Altos","955.62","","","3,650","Canceled","405 Old Oak Court","1985","94022","R1"
"$ 47.41","59","221","Los Altos Hills","2","1","2","Santa Clara","117","","$3,485,000","06/02/2016","73,512","ML81588513","336-30-045","Los Altos Hills","1,459.38","","","2,388","Canceled","25071 Tepa Way","1957","94022","RA"
"$ 71.61","61","221","Los Altos Hills","3","1","4","Santa Clara","8","","$3,295,000","05/19/2016","47,480","ML81586440","331-01-016","Los Altos Hills","1,211.26","05/26/2016","$3,400,000","2,807","Sold","11490 Crestridge Drive","1955","94024","R1"
